0.002440, 0.097613, 50
0.012202, 0.195226, 50
0.031724, 0.390452, 50
0.061008, 0.585678, 50
0.100053, 0.780905, 50
0.148860, 0.976131, 50
0.207428, 1.171357, 50
0.275757, 1.366583, 50
0.353847, 1.561809, 50
0.441699, 1.757035, 50
0.539312, 1.952261, 50
0.646687, 2.147488, 50
0.763822, 2.342714, 50
0.890719, 2.537940, 50
1.027378, 2.733166, 50
1.173797, 2.928392, 50
1.329978, 3.123618, 50
1.495920, 3.318844, 50
1.671624, 3.514071, 50
1.857089, 3.709297, 50
2.052315, 3.904523, 50
2.257302, 4.099749, 50
2.472051, 4.294975, 50
2.696561, 4.490201, 50
2.930832, 4.685427, 50
3.174865, 4.880654, 50
3.428659, 5.075880, 50
3.692214, 5.271106, 50
3.965531, 5.466332, 50
4.248609, 5.661558, 50
4.541448, 5.856784, 50
4.844049, 6.052010, 50
5.156410, 6.247237, 50
5.478534, 6.442463, 50
5.810418, 6.637689, 50
6.152064, 6.832915, 50
6.503471, 7.028141, 50
6.864639, 7.223367, 50
7.235569, 7.418593, 50
7.612361, 7.535848, 50
7.986237, 7.477517, 50
8.351334, 7.301932, 50
8.706669, 7.106706, 50
9.052243, 6.911480, 50
9.388056, 6.716254, 50
9.714107, 6.521028, 50
10.030397, 6.325802, 50
10.336926, 6.130575, 50
10.633693, 5.935349, 50
10.920700, 5.740123, 50
11.197944, 5.544897, 50
11.465428, 5.349671, 50
11.723150, 5.154445, 50
11.971111, 4.959219, 50
12.209311, 4.763992, 50
12.437749, 4.568766, 50
12.656426, 4.373540, 50
12.865342, 4.178314, 50
13.064496, 3.983088, 50
13.253889, 3.787862, 50
13.433521, 3.592636, 50
13.603392, 3.397409, 50
13.763501, 3.202183, 50
13.913849, 3.006957, 50
14.054435, 2.811731, 50
14.185260, 2.616505, 50
14.306324, 2.421279, 50
14.417627, 2.226053, 50
14.519168, 2.030826, 50
14.610948, 1.835600, 50
14.692967, 1.640374, 50
14.765224, 1.445148, 50
14.827721, 1.249922, 50
14.880455, 1.054696, 50
14.923429, 0.859470, 50
14.956641, 0.664243, 50
14.980092, 0.469017, 50
14.993781, 0.273791, 50
14.999168, 0.107730, 50
15.000150, 0.019641, 50
15.000150, 0.000000, 50
