{0.001858,  0.074315,  50},
{0.006591,  0.094667,  50},
{0.016032,  0.188814,  50},
{0.030128,  0.281920,  50},
{0.048801,  0.373462,  50},
{0.071947,  0.462922,  50},
{0.099437,  0.549787,  50},
{0.131115,  0.633568,  50},
{0.166806,  0.713817,  50},
{0.206314,  0.790160,  50},
{0.249431,  0.862347,  50},
{0.295947,  0.930321,  50},
{0.345662,  0.994301,  50},
{0.398407,  1.054902,  50},
{0.454070,  1.113252,  50},
{0.512626,  1.171125,  50},
{0.574178,  1.231028,  50},
{0.638988,  1.296217,  50},
{0.707517,  1.370580,  50},
{0.780435,  1.458346,  50},
{0.858616,  1.563618,  50},
{0.943105,  1.689788,  50},
{1.035054,  1.838984,  50},
{1.135639,  2.011689,  50},
{1.245973,  2.206686,  50},
{1.367039,  2.421323,  50},
{1.499641,  2.652036,  50},
{1.644388,  2.894946,  50},
{1.801708,  3.146393,  50},
{1.971874,  3.403317,  50},
{2.155047,  3.663459,  50},
{2.351318,  3.925420,  50},
{2.560749,  4.188629,  50},
{2.783413,  4.453282,  50},
{3.019427,  4.720274,  50},
{3.268986,  4.991174,  50},
{3.532397,  5.268235,  50},
{3.810121,  5.554480,  50},
{4.100862,  5.814812,  50},
{4.400660,  5.995955,  50},
{4.705296,  6.092718,  50},
{5.011687,  6.127831,  50},
{5.318659,  6.139432,  50},
{5.626376,  6.154343,  50},
{5.934956,  6.171604,  50},
{6.244367,  6.188216,  50},
{6.554306,  6.198785,  50},
{6.864081,  6.195502,  50},
{7.172520,  6.168766,  50},
{7.477953,  6.108676,  50},
{7.778314,  6.007217,  50},
{8.071337,  5.860455,  50},
{8.354826,  5.669774,  50},
{8.626902,  5.441536,  50},
{8.886169,  5.185340,  50},
{9.131756,  4.911733,  50},
{9.363271,  4.630297,  50},
{9.580699,  4.348559,  50},
{9.784285,  4.071723,  50},
{9.974431,  3.802921,  50},
{10.151616,  3.543689,  50},
{10.316338,  3.294455,  50},
{10.469086,  3.054955,  50},
{10.610313,  2.824530,  50},
{10.740429,  2.602331,  50},
{10.859801,  2.387445,  50},
{10.968750,  2.178976,  50},
{11.067554,  1.976078,  50},
{11.156453,  1.777978,  50},
{11.235652,  1.583980,  50},
{11.305325,  1.393460,  50},
{11.365618,  1.205861,  50},
{11.416652,  1.020686,  50},
{11.458527,  0.837487,  50},
{11.491320,  0.655860,  50},
{11.515091,  0.475431,  50},
{11.529884,  0.295855,  50},
{11.536499,  0.132311,  50},
{11.537959,  0.029192,  50},
{11.537959,  0.000000,  50}
