{0.001711,  0.068427,  50},
{0.009667,  0.159135,  50},
{0.027564,  0.357923,  50},
{0.059356,  0.635856,  50},
{0.108974,  0.992357,  50},
{0.178318,  1.386868,  50},
{0.267261,  1.778858,  50},
{0.375635,  2.167493,  50},
{0.503229,  2.551869,  50},
{0.649780,  2.931018,  50},
{0.814976,  3.303921,  50},
{0.998452,  3.669531,  50},
{1.199792,  4.026799,  50},
{1.418528,  4.374715,  50},
{1.654144,  4.712327,  50},
{1.906083,  5.038771,  50},
{2.173746,  5.353274,  50},
{2.456504,  5.655142,  50},
{2.753690,  5.943727,  50},
{3.064609,  6.218377,  50},
{3.388527,  6.478370,  50},
{3.724670,  6.722852,  50},
{4.072209,  6.950789,  50},
{4.430257,  7.160959,  50},
{4.797859,  7.352032,  50},
{5.173998,  7.522786,  50},
{5.557626,  7.672562,  50},
{5.946217,  7.771813,  50},
{6.336074,  7.797142,  50},
{6.724126,  7.761043,  50},
{7.128993,  8.097336,  50},
{7.535475,  8.129645,  50},
{7.925028,  7.791053,  50},
{8.291273,  7.324911,  50},
{8.627303,  6.720591,  50},
{8.926110,  5.976144,  50},
{9.182768,  5.133163,  50},
{9.396139,  4.267416,  50},
{9.570500,  3.487221,  50},
{9.717267,  2.935332,  50},
{9.852293,  2.700525,  50},
{9.989276,  2.739667,  50},
{10.135102,  2.916511,  50},
{10.290253,  3.103013,  50},
{10.451732,  3.229579,  50},
{10.615523,  3.275835,  50},
{10.777838,  3.246299,  50},
{10.935525,  3.153744,  50},
{11.086103,  3.011557,  50},
{11.227661,  2.831153,  50},
{11.358738,  2.621543,  50},
{11.478219,  2.389624,  50},
{11.585251,  2.140631,  50},
{11.679178,  1.878549,  50},
{11.759500,  1.606441,  50},
{11.825835,  1.326701,  50},
{11.877897,  1.041240,  50},
{11.915479,  0.751623,  50},
{11.939822,  0.486864,  50},
{11.953708,  0.277716,  50},
{11.960051,  0.126879,  50},
{11.961793,  0.034835,  50},
{11.961882,  0.001775,  50},
{11.961882,  0.000000,  50}
