{0.001839,  0.073579,  50},
{0.010395,  0.171113,  50},
{0.027500,  0.342101,  50},
{0.053142,  0.512839,  50},
{0.087302,  0.683197,  50},
{0.129954,  0.853040,  50},
{0.181065,  1.022227,  50},
{0.240596,  1.190608,  50},
{0.308497,  1.358026,  50},
{0.384713,  1.524316,  50},
{0.469178,  1.689302,  50},
{0.561818,  1.852802,  50},
{0.662549,  2.014629,  50},
{0.771279,  2.174589,  50},
{0.887903,  2.332487,  50},
{1.012310,  2.488126,  50},
{1.144375,  2.641314,  50},
{1.283968,  2.791864,  50},
{1.430948,  2.939596,  50},
{1.585165,  3.084340,  50},
{1.746462,  3.225937,  50},
{1.914674,  3.364241,  50},
{2.089630,  3.499115,  50},
{2.271152,  3.630433,  50},
{2.459055,  3.758074,  50},
{2.653151,  3.881922,  50},
{2.853244,  4.001857,  50},
{3.059132,  4.117754,  50},
{3.270606,  4.229473,  50},
{3.487448,  4.336858,  50},
{3.709435,  4.439731,  50},
{3.936329,  4.537890,  50},
{4.167885,  4.631110,  50},
{4.403842,  4.719146,  50},
{4.643930,  4.801747,  50},
{4.887864,  4.878678,  50},
{5.135351,  4.949751,  50},
{5.386095,  5.014873,  50},
{5.639801,  5.074120,  50},
{5.896192,  5.127825,  50},
{6.155027,  5.176697,  50},
{6.416124,  5.221945,  50},
{6.677839,  5.234309,  50},
{6.935868,  5.160565,  50},
{7.184603,  4.974715,  50},
{7.421028,  4.728497,  50},
{7.644359,  4.466610,  50},
{7.854191,  4.196634,  50},
{8.050255,  3.921293,  50},
{8.232511,  3.645124,  50},
{8.401248,  3.374727,  50},
{8.557177,  3.118595,  50},
{8.701491,  2.886271,  50},
{8.835829,  2.686754,  50},
{8.962153,  2.526484,  50},
{9.082533,  2.407612,  50},
{9.198902,  2.327367,  50},
{9.312843,  2.278821,  50},
{9.425478,  2.252693,  50},
{9.537446,  2.239367,  50},
{9.648968,  2.230434,  50},
{9.759941,  2.219473,  50},
{9.870049,  2.202159,  50},
{9.978848,  2.175977,  50},
{10.085837,  2.139782,  50},
{10.190505,  2.093364,  50},
{10.292360,  2.037099,  50},
{10.390945,  1.971687,  50},
{10.485844,  1.897978,  50},
{10.576687,  1.816863,  50},
{10.663147,  1.729211,  50},
{10.744939,  1.635832,  50},
{10.821812,  1.537465,  50},
{10.893551,  1.434771,  50},
{10.959968,  1.328338,  50},
{11.020902,  1.218687,  50},
{11.076216,  1.106274,  50},
{11.125791,  0.991507,  50},
{11.169528,  0.874745,  50},
{11.207344,  0.756309,  50},
{11.239168,  0.636489,  50},
{11.264945,  0.515546,  50},
{11.284632,  0.393722,  50},
{11.298194,  0.271241,  50},
{11.305609,  0.148316,  50},
{11.308093,  0.049671,  50},
{11.308407,  0.006289,  50},
{11.308407,  0.000000,  50}
