0.001866, 0.074627, 50
0.009328, 0.149254, 50
0.024254, 0.298507, 50
0.046642, 0.447761, 50
0.076493, 0.597015, 50
0.113806, 0.746269, 50
0.158582, 0.895522, 50
0.210821, 1.044776, 50
0.270522, 1.194030, 50
0.337687, 1.343284, 50
0.412313, 1.492537, 50
0.494403, 1.641791, 50
0.583955, 1.791045, 50
0.680970, 1.940299, 50
0.785448, 2.089552, 50
0.897388, 2.238806, 50
1.016791, 2.388060, 50
1.143657, 2.537313, 50
1.277985, 2.686567, 50
1.419776, 2.835821, 50
1.569030, 2.985075, 50
1.725746, 3.134328, 50
1.889925, 3.283582, 50
2.061567, 3.432836, 50
2.240672, 3.582090, 50
2.427239, 3.731343, 50
2.621269, 3.880597, 50
2.822761, 4.029851, 50
3.031716, 4.179104, 50
3.248134, 4.328358, 50
3.472015, 4.477612, 50
3.703358, 4.626866, 50
3.942164, 4.776119, 50
4.188433, 4.925373, 50
4.442164, 5.074627, 50
4.703358, 5.223881, 50
4.972015, 5.373134, 50
5.248134, 5.522388, 50
5.531716, 5.671642, 50
5.822761, 5.820896, 50
6.121269, 5.970149, 50
6.427239, 6.119403, 50
6.740672, 6.268657, 50
7.061567, 6.417910, 50
7.389925, 6.567164, 50
7.725746, 6.716418, 50
8.069030, 6.865672, 50
8.419776, 7.014925, 50
8.777985, 7.164179, 50
9.143657, 7.313433, 50
9.516791, 7.462687, 50
9.906454, 7.793260, 50
10.324226, 8.355449, 50
10.752780, 8.571080, 50
11.192607, 8.796522, 50
11.644264, 9.033147, 50
12.108376, 9.282240, 50
12.585612, 9.544724, 50
13.076647, 9.820701, 50
13.582085, 10.108748, 50
14.102334, 10.404981, 50
14.637437, 10.702069, 50
15.186873, 10.988719, 50
15.749394, 11.250427, 50
16.323003, 11.472182, 50
16.905143, 11.642783, 50
17.493087, 11.758890, 50
18.082211, 11.782486, 50
18.666473, 11.685237, 50
19.242969, 11.529914, 50
19.811679, 11.374196, 50
20.373020, 11.226821, 50
20.927641, 11.092429, 50
21.476277, 10.972722, 50
22.019658, 10.867605, 50
22.558459, 10.776030, 50
23.067991, 10.190635, 50
23.567991, 10.000000, 50
24.067991, 10.000000, 50
24.567515, 9.990476, 50
25.064220, 9.934114, 50
25.554853, 9.812649, 50
26.038023, 9.663396, 50
26.513730, 9.514142, 50
26.981974, 9.364888, 50
27.442756, 9.215635, 50
27.896075, 9.066381, 50
28.341931, 8.917127, 50
28.780325, 8.767873, 50
29.211256, 8.618620, 50
29.634724, 8.469366, 50
30.050730, 8.320112, 50
30.459273, 8.170858, 50
30.860353, 8.021605, 50
31.253971, 7.872351, 50
31.640125, 7.723097, 50
32.076185, 8.721200, 50
32.527801, 9.032310, 50
32.987620, 9.196388, 50
33.457891, 9.405412, 50
33.939086, 9.623902, 50
34.428044, 9.779165, 50
34.916945, 9.778009, 50
35.395070, 9.562504, 50
35.852946, 9.157520, 50
36.285427, 8.649629, 50
36.691699, 8.125425, 50
37.073515, 7.636327, 50
37.433547, 7.200641, 50
37.774454, 6.818136, 50
38.098524, 6.481412, 50
38.412068, 6.270861, 50
38.723446, 6.227563, 50
39.033258, 6.196243, 50
39.341992, 6.174688, 50
39.649939, 6.158942, 50
39.957042, 6.142049, 50
40.262729, 6.113741, 50
40.565790, 6.061225, 50
40.864367, 5.971533, 50
41.156122, 5.835106, 50
41.438577, 5.649092, 50
41.709500, 5.418464, 50
41.967210, 5.154207, 50
42.210697, 4.869733, 50
42.439571, 4.577481, 50
42.653918, 4.286951, 50
42.854131, 4.004259, 50
43.040763, 3.732639, 50
43.214426, 3.473257, 50
43.375726, 3.225991, 50
43.525226, 2.990010, 50
43.663434, 2.764158, 50
43.790794, 2.547193, 50
43.907689, 2.337909, 50
44.014449, 2.135198, 50
44.111353, 1.938072, 50
44.198636, 1.745668, 50
44.276498, 1.557237, 50
44.345104, 1.372128, 50
44.404593, 1.189780, 50
44.455078, 1.009701, 50
44.496652, 0.831461, 50
44.529385, 0.654676, 50
44.553335, 0.479000, 50
44.568541, 0.304116, 50
44.575583, 0.140839, 50
44.577204, 0.032422, 50
44.577204, 0.000000, 50
