{0.001842,  0.073682,  50},
{0.008826,  0.139679,  50},
{0.022789,  0.279257,  50},
{0.043720,  0.418631,  50},
{0.071605,  0.557696,  50},
{0.106422,  0.696341,  50},
{0.148145,  0.834451,  50},
{0.196740,  0.971902,  50},
{0.252168,  1.108561,  50},
{0.314382,  1.244282,  50},
{0.383327,  1.378904,  50},
{0.458939,  1.512244,  50},
{0.541144,  1.644100,  50},
{0.629856,  1.774236,  50},
{0.724976,  1.902386,  50},
{0.826387,  2.028237,  50},
{0.933959,  2.151426,  50},
{1.047535,  2.271528,  50},
{1.166937,  2.388041,  50},
{1.291956,  2.500372,  50},
{1.422347,  2.607822,  50},
{1.557825,  2.709567,  50},
{1.698057,  2.804642,  50},
{1.842654,  2.891929,  50},
{1.991162,  2.970163,  50},
{2.143060,  3.037960,  50},
{2.297755,  3.093901,  50},
{2.454590,  3.136705,  50},
{2.612868,  3.165552,  50},
{2.771898,  3.180610,  50},
{2.931090,  3.183833,  50},
{3.088827,  3.154750,  50},
{3.242180,  3.067044,  50},
{3.389056,  2.937518,  50},
{3.529243,  2.803748,  50},
{3.663836,  2.691852,  50},
{3.794265,  2.608597,  50},
{3.921612,  2.546935,  50},
{4.046556,  2.498871,  50},
{4.169405,  2.456995,  50},
{4.290175,  2.415394,  50},
{4.408671,  2.369925,  50},
{4.524575,  2.318062,  50},
{4.637502,  2.258541,  50},
{4.747051,  2.190985,  50},
{4.852830,  2.115580,  50},
{4.954471,  2.032830,  50},
{5.051641,  1.943398,  50},
{5.144041,  1.847999,  50},
{5.231408,  1.747339,  50},
{5.313512,  1.642080,  50},
{5.390154,  1.532830,  50},
{5.461160,  1.420129,  50},
{5.526383,  1.304462,  50},
{5.585696,  1.186254,  50},
{5.638990,  1.065880,  50},
{5.686174,  0.943673,  50},
{5.727170,  0.819929,  50},
{5.761915,  0.694909,  50},
{5.790358,  0.568853,  50},
{5.812457,  0.441976,  50},
{5.828181,  0.314479,  50},
{5.837508,  0.186550,  50},
{5.841301,  0.075844,  50},
{5.842030,  0.014595,  50},
{5.842030,  0.000000,  50}
