0.001842, 0.073676, 50
0.008632, 0.135810, 50
0.022206, 0.271469, 50
0.042547, 0.406821, 50
0.069632, 0.541709, 50
0.103431, 0.675968, 50
0.143902, 0.809425, 50
0.190997, 0.941894, 50
0.244656, 1.073175, 50
0.304808, 1.203050, 50
0.371372, 1.331274, 50
0.444251, 1.457578, 50
0.523333, 1.581653, 50
0.608491, 1.703151, 50
0.699574, 1.821668, 50
0.796411, 1.936738, 50
0.898802, 2.047815, 50
1.006515, 2.154261, 50
1.119281, 2.255324, 50
1.236787, 2.350114, 50
1.358666, 2.437583, 50
1.484491, 2.516495, 50
1.613761, 2.585402, 50
1.745892, 2.642632, 50
1.880207, 2.686286, 50
2.015921, 2.714292, 50
2.152148, 2.724525, 50
2.287901, 2.715071, 50
2.422136, 2.684705, 50
2.553821, 2.633694, 50
2.682070, 2.564977, 50
2.805384, 2.466272, 50
2.921709, 2.326500, 50
3.030250, 2.170831, 50
3.132030, 2.035598, 50
3.229107, 1.941537, 50
3.323626, 1.890377, 50
3.417203, 1.871550, 50
3.510857, 1.873081, 50
3.605051, 1.883870, 50
3.699804, 1.895061, 50
3.794826, 1.900450, 50
3.889639, 1.896253, 50
3.983668, 1.880581, 50
4.076311, 1.852868, 50
4.166981, 1.813390, 50
4.255126, 1.762906, 50
4.340247, 1.702408, 50
4.421895, 1.632967, 50
4.499677, 1.555640, 50
4.573248, 1.471421, 50
4.642309, 1.381217, 50
4.706601, 1.285843, 50
4.765902, 1.186021, 50
4.820021, 1.082390, 50
4.868797, 0.975514, 50
4.912092, 0.865889, 50
4.949790, 0.753959, 50
4.981795, 0.640118, 50
5.008032, 0.524723, 50
5.028437, 0.408098, 50
5.042964, 0.290544, 50
5.051581, 0.172342, 50
5.055081, 0.069999, 50
5.055753, 0.013444, 50
5.055753, 0.000000, 50
