{0.001851,  0.074042,  50},
{0.011459,  0.192156,  50},
{0.030674,  0.384311,  50},
{0.059497,  0.576457,  50},
{0.097926,  0.768567,  50},
{0.145955,  0.960589,  50},
{0.203577,  1.152434,  50},
{0.270775,  1.343972,  50},
{0.347526,  1.535017,  50},
{0.433793,  1.725326,  50},
{0.529522,  1.914588,  50},
{0.634643,  2.102422,  50},
{0.749062,  2.288377,  50},
{0.872659,  2.471938,  50},
{1.005285,  2.652533,  50},
{1.146763,  2.829550,  50},
{1.296881,  3.002360,  50},
{1.455398,  3.170343,  50},
{1.622044,  3.332919,  50},
{1.796523,  3.489578,  50},
{1.978518,  3.639909,  50},
{2.167699,  3.783620,  50},
{2.363727,  3.920550,  50},
{2.566260,  4.050669,  50},
{2.774964,  4.174062,  50},
{2.989509,  4.290911,  50},
{3.209582,  4.401456,  50},
{3.434880,  4.505962,  50},
{3.665114,  4.604675,  50},
{3.900003,  4.697780,  50},
{4.139271,  4.785369,  50},
{4.382641,  4.867402,  50},
{4.629825,  4.943678,  50},
{4.880516,  5.013809,  50},
{5.134376,  5.077198,  50},
{5.391027,  5.133020,  50},
{5.648256,  5.144595,  50},
{5.901386,  5.062600,  50},
{6.146041,  4.893096,  50},
{6.379710,  4.673372,  50},
{6.601731,  4.440422,  50},
{6.812392,  4.213225,  50},
{7.012002,  3.992190,  50},
{7.200900,  3.777963,  50},
{7.379468,  3.571358,  50},
{7.548131,  3.373265,  50},
{7.707359,  3.184552,  50},
{7.857656,  3.005945,  50},
{7.999552,  2.837930,  50},
{8.133586,  2.680666,  50},
{8.260283,  2.533949,  50},
{8.380143,  2.397202,  50},
{8.493620,  2.269528,  50},
{8.601109,  2.149781,  50},
{8.702942,  2.036663,  50},
{8.799383,  1.928827,  50},
{8.890631,  1.824961,  50},
{8.976824,  1.723857,  50},
{9.058047,  1.624456,  50},
{9.134341,  1.525874,  50},
{9.205711,  1.427402,  50},
{9.272136,  1.328500,  50},
{9.333575,  1.228781,  50},
{9.389974,  1.127988,  50},
{9.441273,  1.025971,  50},
{9.487406,  0.922671,  50},
{9.528311,  0.818097,  50},
{9.563927,  0.712312,  50},
{9.594197,  0.605416,  50},
{9.619075,  0.497543,  50},
{9.638517,  0.388846,  50},
{9.652492,  0.279493,  50},
{9.660975,  0.169663,  50},
{9.664585,  0.072214,  50},
{9.665330,  0.014889,  50},
{9.665330,  0.000000,  50}
